KernelId,url,Expert 1,Expert 2,Expert 3,expert_score
11658340,https://www.kaggle.com/code/jiahuali/jiahua-li-higgs-bosons/notebook,0,0,0,0
11674129,https://www.kaggle.com/code/redwankarimsony/rsna-str-3d-stacking-3d-plot-segmentation/notebook,0,0,0,0
11678625,https://www.kaggle.com/code/alincijov/cnn-pytorch-russian-letters/notebook,0,0,0,0
11689359,https://www.kaggle.com/code/datatattle/lexicon-sentiment-analysis-unsupervised/notebook,1,1,1,1
11707726,https://www.kaggle.com/code/alelafe/openvaccine-gru-lstm-noiselevel/notebook,0,0,1,0
11725597,https://www.kaggle.com/code/s903124/calculate-hockey-rapm-with-explaination/notebook,0,0,0,0
11746992,https://www.kaggle.com/code/gokulprakash22/decision-trees-and-random-forest-complete-guide/notebook,1,1,1,1
11768210,https://www.kaggle.com/code/felsal/time-series-analysis-1/notebook,0,1,0,0
11775881,https://www.kaggle.com/code/isaienkov/moa-prediction-interesting-findings/notebook,1,1,1,1
11789287,https://www.kaggle.com/code/reso56pochtaru/retention-arpu/notebook,0,0,0,0
11821888,https://www.kaggle.com/code/ksvmuralidhar/gender-classification-of-facial-images/notebook,0,0,0,0
11821954,https://www.kaggle.com/code/piyushagni5/feature-selection-techniques-in-machine-learning/notebook,1,1,1,1
11864363,https://www.kaggle.com/code/dipankarsrirag/ensemble-methods-text-classification-0-74-acc/notebook,0,0,0,0
11906770,https://www.kaggle.com/code/ryanholbrook/exercise-overfitting-and-underfitting/notebook,0,0,0,0
11942562,https://www.kaggle.com/code/gogo827jz/moa-neural-oblivious-decision-ensembles-tf-keras/notebook,1,0,0,0
11980471,https://www.kaggle.com/code/reppic/neighborhood-attention-architecture/notebook,1,1,1,1
12031892,https://www.kaggle.com/code/erkamk/my-supervised-and-unsupervised-learning-practice/notebook,1,1,1,1
12075843,https://www.kaggle.com/code/christianbrennig/covid19-germany-choropleth-animated/notebook,1,1,0,1
12083193,https://www.kaggle.com/code/tarekhassan024/panda-cheat-shit-for-insurance-prediction/notebook,0,0,0,0
12123865,https://www.kaggle.com/code/abhishekprajapat/riiid-eda-and-predictions/notebook,1,1,1,1
12179264,https://www.kaggle.com/code/anirbansaha96/homescedasity-and-heteroscedasity/notebook,0,1,0,0
12246095,https://www.kaggle.com/code/boliu0/monai-3d-cnn-inference/notebook,1,1,1,1
12288958,https://www.kaggle.com/code/isaienkov/nfl-big-data-bowl-2021-eda/notebook,1,1,1,1
12335814,https://www.kaggle.com/code/eteims/fine-tuning-a-decision-tree-for-the-moons-dataset/notebook,0,0,0,0
12392678,https://www.kaggle.com/code/one23oum/glaucoma-baseline/notebook,0,0,0,0
12395203,https://www.kaggle.com/code/egeakyol/financial-analysis-and-predict-lstm/notebook,1,1,1,1
12398251,https://www.kaggle.com/code/gcdatkin/simple-airline-tweet-sentiment-prediction/notebook,1,0,0,0
12530305,https://www.kaggle.com/code/takamotoki/lgbm-iii-part3-adding-lecture-features/notebook,0,0,0,0
12557750,https://www.kaggle.com/code/dskagglemt/grocery-dataset-product-image/notebook,0,0,0,0
12563635,https://www.kaggle.com/code/ar2017/identifying-coverage-scheme-among-defensive-backs/notebook,1,1,1,1
12709326,https://www.kaggle.com/code/alincijov/pneumonia-resnet-pytorch/notebook,0,0,0,0
12761159,https://www.kaggle.com/code/akshay560/sentiment-analysis-with-bart-covid19/notebook,0,0,0,0
12780844,https://www.kaggle.com/code/programmingmonster/tmdb-movie-analysis/notebook,0,0,0,0
12818340,https://www.kaggle.com/code/muthiahaulia/python-for-data-professional-part-2-1/notebook,0,0,0,0
12883245,https://www.kaggle.com/code/mervetorkan/churn-prediction/notebook,1,1,0,1
12923110,https://www.kaggle.com/code/mpwolke/pulmonary-tuberculosis-snomed-ct/notebook,1,1,0,1
12940572,https://www.kaggle.com/code/johnmantios/travel-review-ratings-dataset/notebook,1,0,0,0
12942730,https://www.kaggle.com/code/hamditarek/rainforest-connection-analysis-using-librosa/notebook,0,0,1,0
12971223,https://www.kaggle.com/code/yonatanrabinovich/anime-recommendations-project/notebook,0,1,1,1
13005494,https://www.kaggle.com/code/boshea/chest-x-ray-pytorch-resnet/notebook,0,0,0,0
13006186,https://www.kaggle.com/code/jennifercrockett/a-heatmap-roadmap-to-your-dream-job/notebook,0,1,1,1
13108409,https://www.kaggle.com/code/sayooj98/cotton-plant-disease-detection-using-resnet50/notebook,0,0,1,0
13117956,https://www.kaggle.com/code/yadvendarsingh/covid-predictions-svm-lr-xgboost-arima/notebook,1,1,0,1
13176837,https://www.kaggle.com/code/marianaalm/nlpfromamazonalexa/notebook,0,0,0,0
13190013,https://www.kaggle.com/code/roobansappani/yolo-v3-object-detection-using-keras/notebook,0,0,0,0
13212432,https://www.kaggle.com/code/nanomathias/feature-0-beyond-feature-0/notebook,1,1,0,1
13220207,https://www.kaggle.com/code/skylord/shap-explain-the-model-xgb-lgbm/notebook,0,0,0,0
13258176,https://www.kaggle.com/code/jbrans/do-you-have-a-climate-plan/notebook,1,0,1,1
13284375,https://www.kaggle.com/code/aagghh/how-to-achieve-upvotes-for-a-dataset-on-kaggle/notebook,1,1,1,1
13289511,https://www.kaggle.com/code/hemanthboddapu/vehicle-routing-simulation-for-mid-mile-logistics/notebook,0,0,0,0
13299200,https://www.kaggle.com/code/tachyon777/hubmap-tachyon-dataaugmentation-examples/notebook,1,0,0,0
13376563,https://www.kaggle.com/code/khotijahs1/visualization-and-analysis-kaggle-survey-2020/notebook,1,1,1,1
13403645,https://www.kaggle.com/code/pndeepak/cassava-xception-baseline/notebook,1,1,1,1
13412937,https://www.kaggle.com/code/emregur/churnornot/notebook,1,1,1,1
13418224,https://www.kaggle.com/code/hsumuhsin/wakeuporsleep1210/notebook,0,0,0,0
13419425,https://www.kaggle.com/code/arashmehrzadi/brain-tumor-segmentation-unet/notebook,0,0,0,0
13420690,https://www.kaggle.com/code/rk0033/finetune-mt5-for-wikipedia/notebook,0,0,0,0
13426813,https://www.kaggle.com/code/fireballbyedimyrnmom/pet-food-customer-orders/notebook,1,1,1,1
13441568,https://www.kaggle.com/code/batprem/house-price-prediction-after-eda/notebook,0,0,0,0
13443651,https://www.kaggle.com/code/olanrewajurasheed/titanic-dataset-with-gradient-boosting/notebook,0,1,0,0
13467108,https://www.kaggle.com/code/akshaygovardhan/final-year-project/notebook,0,0,0,0
13534961,https://www.kaggle.com/code/prokaggler/rfcx-species-audio-detection-eda-pytorch/notebook,1,1,1,1
13556457,https://www.kaggle.com/code/sinatavakolibanizi/kagglers-of-middle-east-is-oil-forgotten/notebook,1,1,1,1
13592290,https://www.kaggle.com/code/japandata509/eda-covid-19-pandemic-in-japan/notebook,1,1,1,1
13659470,https://www.kaggle.com/code/pooja195/handwriting-recognition-using-crnn-in-keras/notebook,0,1,0,0
13736005,https://www.kaggle.com/code/mohaiminul101/avocado-price-prediction/notebook,0,1,1,1
13782315,https://www.kaggle.com/code/sevgisarac/climate-change/notebook,1,1,1,1
13872051,https://www.kaggle.com/code/khoongweihao/insect-augmentation-et-al/notebook,1,0,0,0
13872580,https://www.kaggle.com/code/harikrishna9/why-employees-are-leaving/notebook,1,1,1,1
13924410,https://www.kaggle.com/code/awsaf49/vinbigdata-cxr-ad-yolov5-14-class-train/notebook,1,1,1,1
13956486,https://www.kaggle.com/code/zohaib123/model-development-a-to-z-with-q-ans/notebook,1,1,1,1
13983263,https://www.kaggle.com/code/mrizalmuttaqin/klasifikasi-jamur/notebook,0,0,0,0
14072466,https://www.kaggle.com/code/averkiyoliabev/heloc-shap-lime/notebook,0,0,0,0
14074923,https://www.kaggle.com/code/hackspyder/training-with-tez-a-simple-pytorch-trainer/notebook,0,1,1,1
14078178,https://www.kaggle.com/code/hackspyder/faster-eda-for-data-understanding/notebook,1,1,1,1
14081400,https://www.kaggle.com/code/ma00753045/tryon/notebook,0,0,0,0
14094692,https://www.kaggle.com/code/m10515009/saint-is-all-you-need-training-private-0-801/notebook,1,1,1,1
14105727,https://www.kaggle.com/code/mobassir/faster-pytorch-tpu-baseline-for-cld-cv-0-9/notebook,1,1,1,1
14106395,https://www.kaggle.com/code/hackspyder/fine-tuning-bert-for-sentiment-analysis/notebook,1,1,1,1
14122318,https://www.kaggle.com/code/gauravduttakiit/race-prediction-using-deepface-architecture/notebook,0,0,0,0
14146038,https://www.kaggle.com/code/superant/rps-geometry-silver-rank-by-minimal-logic/notebook,0,0,0,0
14155070,https://www.kaggle.com/code/seungjo2/practice-preprocessing-of-the-spam-mails/notebook,0,0,0,0
14229583,https://www.kaggle.com/code/hyperbeam/starter-s-notebook-with-lgbm-classifier/notebook,1,1,1,1
14242735,https://www.kaggle.com/code/ritesh2000/spacy-guide-all-in-one/notebook,1,1,1,1
14377490,https://www.kaggle.com/code/ironicninja/daily-covid-19-interactive-plots/notebook,1,1,1,1
14418110,https://www.kaggle.com/code/vyombhatia/repvgg-easy-training/notebook,1,1,1,1
14481602,https://www.kaggle.com/code/ceshine/mt5-base-mnli-zero-shot/notebook,0,0,0,0
14515011,https://www.kaggle.com/code/windsuzu/sklearn-eda-lazypredict-feat-engineering-ensemble/notebook,0,1,0,0
14520248,https://www.kaggle.com/code/sercanyesiloz/digit-recognition-with-cnn/notebook,1,1,0,1
14598354,https://www.kaggle.com/code/mouafekmk/simple-mlp/notebook,1,0,0,0
14603066,https://www.kaggle.com/code/docxian/tabular-playground-2-let-s-go/notebook,1,1,1,1
14639054,https://www.kaggle.com/code/gauravsahani/amazon-top-selling-books-detailed-eda-predictions/notebook,1,1,1,1
14670190,https://www.kaggle.com/code/kerneler/starter-international-tourism-9688dde8-3/notebook,0,0,0,0
14702769,https://www.kaggle.com/code/andreykorzhun/shap-feature-importance/notebook,1,0,0,0
14729143,https://www.kaggle.com/code/yasmeensayedgkhatib/notebook197ea74143/notebook,1,0,0,0
14815811,https://www.kaggle.com/code/yusuketochigi/maintenance-prediction-for-nasa-turbofan-rul/notebook,0,0,0,0
14839212,https://www.kaggle.com/code/frederikolsen/a-fastai-pytorch-approach-with-98-accuracy/notebook,0,0,0,0
14840360,https://www.kaggle.com/code/ligtfeather/rnn-vs-lstm-automatic-tag-prediction/notebook,1,1,1,1
14965928,https://www.kaggle.com/code/armandmorin/sentiment-analysis/notebook,0,0,0,0
14990298,https://www.kaggle.com/code/ayuraj/hpa-segmentation-mask-visualization-with-w-b/notebook,1,1,1,1
14992181,https://www.kaggle.com/code/deepgojariya/emotionclassification-using-cnn/notebook,0,0,0,0
15054866,https://www.kaggle.com/code/gauravduttakiit/working-with-pdf-files/notebook,1,0,1,1
15067636,https://www.kaggle.com/code/ismetdnmez06/heart-failure-ml/notebook,1,1,1,1
15128452,https://www.kaggle.com/code/vahidehdashti/4-challenging-sale-questions-eda/notebook,1,1,1,1
15165694,https://www.kaggle.com/code/alincijov/cardiovascular-disease-semi-supervised-learning/notebook,1,0,0,0
15175829,https://www.kaggle.com/code/oxzplvifi/indoor-gbm-postprocessing-xy-prediction/notebook,1,0,1,1
15224428,https://www.kaggle.com/code/kaazniy/covid-19-analysis-visualization-comparisons/notebook,0,0,0,0
15345034,https://www.kaggle.com/code/abduhbani/wine-reviews-data-python-pandas/notebook,0,0,0,0
15360637,https://www.kaggle.com/code/shilou/wgan-tensorflow/notebook,0,0,0,0
15382297,https://www.kaggle.com/code/yeogaa/multi-channel-contacts-0-953-15-sec/notebook,1,1,1,1
15395045,https://www.kaggle.com/code/chumajin/eda-of-shopee-for-starter/notebook,1,1,1,1
15408177,https://www.kaggle.com/code/srcecde/shoppee-eda-fuzzymatch-phash-cosinesim-tfidf/notebook,1,1,1,1
15421895,https://www.kaggle.com/code/khsamaha/netflix-tv-shows-and-movies-eda-and-word-cloud/notebook,1,1,1,1
15448389,https://www.kaggle.com/code/mrhassanfadi/zero-shot-random/notebook,1,0,0,0
15470960,https://www.kaggle.com/code/dmitryuarov/netflix-eda-with-plotly/notebook,1,1,1,1
15497828,https://www.kaggle.com/code/franckepeixoto/phash-determine-whether-2-images-are-equal-or-not/notebook,0,1,1,1
15512738,https://www.kaggle.com/code/dabawse/introduction-to-visualisations-with-plotly/notebook,1,1,1,1
15550917,https://www.kaggle.com/code/siddheshshelke/drd-cnn-layers/notebook,1,0,0,0
15560344,https://www.kaggle.com/code/antoreepjana/statistics-for-ml-data-analysis/notebook,1,1,1,1
15577092,https://www.kaggle.com/code/sercanyesiloz/fuel-consumption-prediction-xgboost/notebook,1,1,1,1
15650046,https://www.kaggle.com/code/aleezeabbas/medical-imaging-classification/notebook,0,0,0,0
15707492,https://www.kaggle.com/code/saivamshi/eda-and-modelling/notebook,1,1,1,1
15916087,https://www.kaggle.com/code/zhaolidata/fft-analysis/notebook,0,0,0,0
15957769,https://www.kaggle.com/code/drzhuzhe/efficientnet-linknet-or-unet/notebook,1,1,1,1
15987911,https://www.kaggle.com/code/christophergd/apple-stock-analysis-predictions/notebook,0,1,0,0
16104933,https://www.kaggle.com/code/doreamon11122000/iris-flower-dataset-eda/notebook,1,0,1,1
16115333,https://www.kaggle.com/code/jagdmir/coleridge-ner-using-spacy/notebook,1,1,1,1
16135509,https://www.kaggle.com/code/raaavan/fully-connected-and-bidirectional-lstm/notebook,0,0,0,0
16150609,https://www.kaggle.com/code/ahmedmohameddawoud/step-by-step-who-was-most-likely-to-survive/notebook,1,1,1,1
16234952,https://www.kaggle.com/code/gcdatkin/rock-paper-scissors-image-recognition/notebook,1,0,0,0
16294011,https://www.kaggle.com/code/imsparsh/tfrecords-for-tpu-from-image-dataset/notebook,1,1,1,1
16476537,https://www.kaggle.com/code/yizhouwang10/click-through-rate-prediction-v1/notebook,0,0,0,0
16483585,https://www.kaggle.com/code/stpeteishii/brain-tumor-densenet201/notebook,0,1,0,0
16494542,https://www.kaggle.com/code/kjwdubu/2021-ml-mid-p1-solution/notebook,0,1,0,0
16547240,https://www.kaggle.com/code/brsdincer/land-use-scene-classification-all-process/notebook,0,0,0,0
16688007,https://www.kaggle.com/code/sakshibagga/beginner-s-market-analysis/notebook,1,1,1,1
16703781,https://www.kaggle.com/code/twaritshah/tripadvisor-sentiment-prediction-using-reviews/notebook,1,1,0,1
16719430,https://www.kaggle.com/code/jeffaudi/eda-airbus-oil-storage-tanks-dataset/notebook,0,0,0,0
16860704,https://www.kaggle.com/code/blackhurt/my-approach-to-be-in-top2/notebook,1,0,1,1
16908474,https://www.kaggle.com/code/vipin20/breast-cancer-classification-eda-with-score-0-99/notebook,1,1,1,1
16931353,https://www.kaggle.com/code/awsaf49/seti-bl-spatial-alignment-tf-tpu/notebook,0,1,1,1
16939691,https://www.kaggle.com/code/shriyashjagtap/heart-attack-analysis-prediction/notebook,1,1,1,1
16997030,https://www.kaggle.com/code/rkuo2000/yolov5-alpr/notebook,0,0,0,0
17028948,https://www.kaggle.com/code/lykin22/digit-recognition-with-simple-cnn/notebook,1,1,1,1
17037429,https://www.kaggle.com/code/tomwarrens/commonlit-readability-prize-eda/notebook,1,1,1,1
17081941,https://www.kaggle.com/code/awsaf49/siim-covid-19-study-level-infer/notebook,0,0,0,0
17101297,https://www.kaggle.com/code/midouazerty/google-play-store-apps-and-reviews/notebook,1,1,1,1
17108529,https://www.kaggle.com/code/micheomaano/efficientnet-b4-mixup-cv-0-98-lb-0-97/notebook,0,0,0,0
17124299,https://www.kaggle.com/code/shreyasajal/prompt-tuning-bert-commonlit-readability/notebook,1,1,1,1
17146585,https://www.kaggle.com/code/iamyajat/eda-and-cleaning-chocolate-ratings/notebook,1,1,1,1
17174786,https://www.kaggle.com/code/nicolasgertler/ecommerce-data-analysis-prediction/notebook,1,0,1,1
17221122,https://www.kaggle.com/code/rhtsingh/two-roberta-s-are-better-than-one-0-469/notebook,1,1,1,1
17249024,https://www.kaggle.com/code/amansorout/spotify-song-popularity-classification/notebook,1,1,0,1
17312773,https://www.kaggle.com/code/prateekmaj21/analyzing-the-crypto-crash-of-may-2021/notebook,0,0,0,0
17342497,https://www.kaggle.com/code/omkargangan/used-car-price-prediction/notebook,0,0,0,0
17365848,https://www.kaggle.com/code/rahulrajpandey31/fine-tunning-with-keras-tunner/notebook,1,1,1,1
17372681,https://www.kaggle.com/code/javi23ruiz/sbert-feature-engineering/notebook,0,0,0,0
17550731,https://www.kaggle.com/code/sohommajumder21/warning-visualizations-ahead-whr-2021/notebook,1,1,1,1
17564077,https://www.kaggle.com/code/macespinoza/dataset-vinos/notebook,0,0,0,0
17595344,https://www.kaggle.com/code/sohier/working-with-parquet/notebook,1,1,1,1
17595880,https://www.kaggle.com/code/davidbroberts/chord-progression-maker/notebook,0,0,1,0
17639534,https://www.kaggle.com/code/vad13irt/uci-ml-mushrooms-classification/notebook,1,0,0,0
17683855,https://www.kaggle.com/code/abhinavgargacb/heart-attack-eda-predictor-95-accuracy-score/notebook,1,1,1,1
17725460,https://www.kaggle.com/code/yasirhussain1987/basic-analysis-and-visualization/notebook,1,1,1,1
17771431,https://www.kaggle.com/code/vijayvvenkitesh/microsoft-stock-time-series-analysis-fbprophet/notebook,1,1,1,1
17771645,https://www.kaggle.com/code/sohommajumder21/neural-network-93-accuracy-no-complex-codes/notebook,1,1,1,1
17785915,https://www.kaggle.com/code/khsamaha/ufo-sightings/notebook,1,1,1,1
17837526,https://www.kaggle.com/code/joanneanto/python-practice-problems-for-beginners/notebook,0,0,0,0
17872901,https://www.kaggle.com/code/darknesszx/leak-submission-lb-1-0/notebook,0,0,0,0
17880638,https://www.kaggle.com/code/museas/estimating-the-direction-with-a-magnetic-sensor/notebook,1,0,1,1
17891081,https://www.kaggle.com/code/khoongweihao/part-1-exploratory-data-analysis-eda/notebook,1,1,1,1
17897310,https://www.kaggle.com/code/nazeernazeer/pneumonia-capstone-proj/notebook,0,0,0,0
17981987,https://www.kaggle.com/code/tanmayunhale/feature-selection-f-score/notebook,1,1,1,1
17992691,https://www.kaggle.com/code/shrijoychowdhury/building-models-using-regression-techniques/notebook,0,0,0,0
18080417,https://www.kaggle.com/code/anubratadas/eda-of-lendingclub-dataset-and-kernels/notebook,0,0,0,0
18162776,https://www.kaggle.com/code/mpwolke/qlattice-in-optiver-market-volatility/notebook,1,1,1,1
18169515,https://www.kaggle.com/code/gogo827jz/inference-demo-notebook/notebook,0,0,0,0
18243906,https://www.kaggle.com/code/iscanserhat/foodclassifier/notebook,0,1,0,0
18251153,https://www.kaggle.com/code/headsortails/when-stars-collide-g2net-eda/notebook,1,1,1,1
18329689,https://www.kaggle.com/code/vikaspuri/covid-classification-98-accuracy/notebook,1,0,1,1
18437309,https://www.kaggle.com/code/vishalkundar/getting-started/notebook,1,1,1,1
18448596,https://www.kaggle.com/code/suyashlakhani/stock-price-prediction-and-forecasting-lstm/notebook,1,1,1,1
18466860,https://www.kaggle.com/code/bextuychiev/every-pandas-function-to-manipulate-time-series/notebook,1,1,1,1
18470995,https://www.kaggle.com/code/lucasmorin/tf-keras-nn-with-stock-embedding/notebook,0,0,1,0
18484262,https://www.kaggle.com/code/raahoolkumeriya/image-caption-generator-with-keras/notebook,0,0,0,0
18492278,https://www.kaggle.com/code/dscodingp19/cars4u-project-using-linear-regression/notebook,0,1,0,0
18498837,https://www.kaggle.com/code/aggarwalrahul/nlp-speech-recognizer/notebook,1,1,1,1
18526652,https://www.kaggle.com/code/rithikkotha/principal-component-analysis/notebook,1,1,1,1
18584681,https://www.kaggle.com/code/dyasin/week24ml-weather-dataset-rattle-package-weatheraus/notebook,0,0,0,0
18607918,https://www.kaggle.com/code/stpeteishii/covid19-tokyo-infection-situation2/notebook,1,1,0,1
18616439,https://www.kaggle.com/code/bextuychiev/how-to-detect-white-noise-and-random-walks-in-ts/notebook,1,1,1,1
18664139,https://www.kaggle.com/code/abhi170599/pishing-classification-with-tensorflow/notebook,1,0,0,0
18672250,https://www.kaggle.com/code/derrelldsouza/imdb-sentiment-analysis-eda-ml-lstm-bert/notebook,1,1,1,1
18703307,https://www.kaggle.com/code/moaztajammalhussain/arima-based-anomaly-detection-model-unsupervised/notebook,0,0,0,0
18747397,https://www.kaggle.com/code/nandalald/bank-marketing-eda/notebook,1,1,1,1
18755717,https://www.kaggle.com/code/mistag/reverse-engineering-create-clean-gw-signals/notebook,1,1,1,1
18831755,https://www.kaggle.com/code/ms0365318/gold-price-prediction-by-lstm/notebook,0,0,0,0
18902803,https://www.kaggle.com/code/karnikakapoor/traffic-prediction-gru/notebook,1,1,1,1
18928782,https://www.kaggle.com/code/sohommajumder21/news-analysis-eda-wordcloud-sentiment-analysis/notebook,1,1,1,1
18954080,https://www.kaggle.com/code/shub20/titanic-survival-using-linear-regression/notebook,1,1,1,1
18967320,https://www.kaggle.com/code/chenming97/windows-yolov5l/notebook,0,0,0,0
18971952,https://www.kaggle.com/code/hassanashfaq2001/speech-emotions-recognition/notebook,1,1,1,1
18985559,https://www.kaggle.com/code/yus002/tps-lgbm-model/notebook,1,1,1,1
19023192,https://www.kaggle.com/code/nishantrajadhyaksha/medical-insurance/notebook,0,0,0,0
19125458,https://www.kaggle.com/code/lesleyding/german-credit-risk-analysis-and-modeling/notebook,0,1,1,1
19187026,https://www.kaggle.com/code/bhavinmoriya/traffic-prediction-gru/notebook,0,1,0,0
19212951,https://www.kaggle.com/code/ahmedashfaq6777/worldwide-meat-consumption-analysis/notebook,1,1,1,1
19214349,https://www.kaggle.com/code/katepod/simplelinearregression/notebook,1,1,1,1
19341892,https://www.kaggle.com/code/junjitakeshima/optiver-beginner-s-gradual-improvement-eng/notebook,0,0,1,0
19390636,https://www.kaggle.com/code/arnabbiswas1/classification-approach-lgbm-log-loss/notebook,0,0,1,0
19393573,https://www.kaggle.com/code/sanchitapaul/nasa-turbofan-degradation-model/notebook,0,0,0,0
19475802,https://www.kaggle.com/code/frlemarchand/helmet-detection-using-maskrcnn-w-o-downscaling/notebook,1,1,1,1
19485995,https://www.kaggle.com/code/hgultekin/mariannmt-transformers-for-unlimited-translation/notebook,1,1,1,1
19527047,https://www.kaggle.com/code/maxdiazbattan/wallmart-sales-top-3-eda-feature-engineering/notebook,1,1,1,1
19848870,https://www.kaggle.com/code/ciliamadani/meteorite-landing-geolocalisation/notebook,1,1,1,1
19876016,https://www.kaggle.com/code/hashbanger/91-accuracy-transfer-learning-mobilenet/notebook,0,0,0,0
19929969,https://www.kaggle.com/code/aishikai/table-to-text-generation-preprocessing/notebook,0,0,0,0
20013245,https://www.kaggle.com/code/kamal007/hotel-booking-prediction/notebook,0,1,0,1
20098407,https://www.kaggle.com/code/gpiosenka/efficientnet-b2-f1-score-85/notebook,0,0,0,0
20131784,https://www.kaggle.com/code/brsdincer/k2-18-analysis-new-exoplanets-nasa/notebook,1,1,1,1
20183313,https://www.kaggle.com/code/jeonghojae/blending-and-stacking/notebook,1,1,1,1
20193091,https://www.kaggle.com/code/firefliesqn/titanic-in-10-lines/notebook,1,1,1,1
20242475,https://www.kaggle.com/code/iabhishekbhardwaj/supermarket-sales-prediction-solution/notebook,1,1,1,1
20285845,https://www.kaggle.com/code/valentynsichkar/2d-image-convolution-numpy-tensorflow-keras/notebook,0,0,0,0
20298446,https://www.kaggle.com/code/meetnagadia/amazon-kindle-book-sentiment-analysis/notebook,1,1,1,1
20311204,https://www.kaggle.com/code/najeebahmadbhuiyan/cardano-data-analysis/notebook,1,1,1,1
20322284,https://www.kaggle.com/code/ninjaac/xgboost-vs-logisticregression-optuna-features/notebook,1,1,1,1
20330276,https://www.kaggle.com/code/rachitban/indian-colleges-eda/notebook,1,0,1,1
20466616,https://www.kaggle.com/code/aqsasadaf/nyc-rush-hour-accidents/notebook,0,0,0,0
20478299,https://www.kaggle.com/code/junhyeok99/titanic-tutorial-for-beginner/notebook,1,1,1,1
20537712,https://www.kaggle.com/code/hilalzelik/hybrid-movie-recommender/notebook,1,1,1,1
20591807,https://www.kaggle.com/code/a7madmostafa/association-rule-mining/notebook,0,0,0,0
20662921,https://www.kaggle.com/code/petrkolar/ml-workflow-0-99-f1/notebook,0,0,0,0
20728654,https://www.kaggle.com/code/tkm2261/reproduction-of-0-792-notebook/notebook,1,1,1,1
20848791,https://www.kaggle.com/code/takamichitoda/ventilator-train-transformer/notebook,1,1,1,1
20854651,https://www.kaggle.com/code/esratmaria/future-sales-prediction-eda/notebook,1,1,1,1
20903173,https://www.kaggle.com/code/nbroad/intro-to-hugging-face-datasets/notebook,1,1,1,1
20971064,https://www.kaggle.com/code/meetnagadia/image-caption-generator-cat-dog/notebook,0,1,0,0
21042392,https://www.kaggle.com/code/lonnieqin/cifar10-classification-vision-transformer/notebook,0,1,0,0
21050276,https://www.kaggle.com/code/bextuychiev/model-explainability-with-shap-only-guide-u-need/notebook,1,1,1,1
21054613,https://www.kaggle.com/code/gaganmaahi224/eda-advanced-visualization-for-beginners/notebook,1,0,0,0
21105582,https://www.kaggle.com/code/atasaygin/student-performance-in-exams-eda/notebook,1,1,1,1
21106832,https://www.kaggle.com/code/lildatascientist/eda-auto-ml-house-prices/notebook,1,1,1,1
21131777,https://www.kaggle.com/code/d4rklucif3r/gan-anime-pytorch/notebook,1,1,1,1
21159076,https://www.kaggle.com/code/dlaststark/gb-vpp-whoppity-dub-dub/notebook,1,0,1,1
21216915,https://www.kaggle.com/code/gleblevankov/cannabis-research/notebook,1,1,1,1
21253434,https://www.kaggle.com/code/shivamb/data-science-in-2021-adaptation-or-adoption/notebook,1,1,1,1
21275346,https://www.kaggle.com/code/joaopdrg/what-makes-a-good-wine/notebook,1,1,1,1
21276122,https://www.kaggle.com/code/kashishrastogi/reality-check-for-ds-ml-rs/notebook,0,1,1,1
21278023,https://www.kaggle.com/code/seneralkan/non-linear-regressions-models/notebook,1,1,1,1
21290131,https://www.kaggle.com/code/mostafaalaa123/finished-quick-analysis-of-each-q/notebook,1,1,1,1
21295195,https://www.kaggle.com/code/kaanboke/xgboost-lightgbm-catboost-imbalanced-data/notebook,1,1,1,1
21299237,https://www.kaggle.com/code/lucasmorin/dynamic-time-warping-performance-applications/notebook,1,1,1,1
21355691,https://www.kaggle.com/code/mpwolke/yeast-protein-localization/notebook,1,0,1,1
21394863,https://www.kaggle.com/code/ammarnassanalhajali/sartorius-segmentation-detectron2-inference/notebook,1,0,1,1
21420737,https://www.kaggle.com/code/kartikeyabadola/saving-huggingface-models/notebook,0,0,0,0
21467265,https://www.kaggle.com/code/balakrishhna1308/supermarket-sales-prediction-83e632/notebook,0,0,0,0
21486264,https://www.kaggle.com/code/rhythmcam/random-seed-everything/notebook,0,0,0,0
21491661,https://www.kaggle.com/code/sonalisingh1411/predicting-prices-eda-on-train-test-datasets/notebook,1,1,1,1
21547900,https://www.kaggle.com/code/debarshichanda/pytorch-wikipedia-image-caption-starter/notebook,1,1,1,1
21562280,https://www.kaggle.com/code/pillisiddharth/stroke-prediction-tabnet-accuracy-95-13/notebook,0,1,0,0
21584721,https://www.kaggle.com/code/agarwalvishal00/public-charging-stations-for-cars-in-hawaii-eda/notebook,1,1,1,1
21596107,https://www.kaggle.com/code/jillanisofttech/chaii-pe-lo-g-with-acc-0-792/notebook,1,1,1,1
21654404,https://www.kaggle.com/code/snikhil17/cifar-10/notebook,0,0,0,0
21678000,https://www.kaggle.com/code/ankitkalauni/tps-nov-21-logistic-regression/notebook,0,1,1,1
21721313,https://www.kaggle.com/code/odins0n/g-research-plots-eda/notebook,1,1,1,1
21724143,https://www.kaggle.com/code/metathesis/torch-lstm-baseline-training-updated/notebook,0,0,0,0
21737281,https://www.kaggle.com/code/motloch/nov21-mislabeled-25/notebook,1,1,1,1
21754397,https://www.kaggle.com/code/carriech/covid-19-analysis-plotly/notebook,1,1,1,1
21762002,https://www.kaggle.com/code/mohammadbolandraftar/cluster-analysis-using-python-k-means/notebook,1,1,1,1
21843213,https://www.kaggle.com/code/yasinnaal/kaggle-survey-simple-analysis/notebook,1,1,1,1
